Date,Time,,,Time_corr,t[ms],CO2[ppm],SO2[ppm],T[C],Pressure[Pa],Humidity[%],SO2_cal(ppm),CO2_cal(mol/L),CO2_cal(mg/L),CO2_cal_corr(mg/L),CO2_cal_corr(mol/m3),CO2_mix_ra(mol/mol),CO2_mix_ra(ppm),X^2,d,d2,D,sy,sm,sb,
1/31/2019,20:06:49,0.8381,0.25,14:06:49,358237,809,15.55,26.79,78085,41.1,0.691967719,1.57063E-05,0.6912,0.0055,0.000125783,4.01699E-06,4.016986052,0.478819325,0.866586503,0.750972168,,,,,
1/31/2019,20:06:49,0.8381,0.25,14:06:49,358736,806,15.35,26.79,78061,41.11,0.669008506,1.56063E-05,0.6868,0.0011,2.57835E-05,8.23667E-07,0.823666618,0.447572382,-2.222286879,4.938558973,,,,,
1/31/2019,20:06:50,0.8381,0.25,14:06:50,359236,813,15.12,26.79,78049,41.06,0.642605411,1.58397E-05,0.6971,0.0114,0.000259117,8.2789E-06,8.278899715,0.412941715,5.353059177,28.65524256,,,,,
1/31/2019,20:06:50,0.8381,0.25,14:06:50,359736,815,15,26.79,78034,41.06,0.628829884,1.59063E-05,0.7000,0.0143,0.000325783,1.04109E-05,10.41093098,0.395427023,7.54775807,56.96865189,,,,,
1/31/2019,20:06:51,0.8381,0.25,14:06:51,360237,806,14.99,26.79,78035,41.06,0.627681923,1.56063E-05,0.6868,0.0011,2.57835E-05,8.23941E-07,0.823941051,0.393984597,-2.034009554,4.137194865,,,,,
1/31/2019,20:06:51,0.8381,0.25,14:06:51,360736,803,14.97,26.78,78027,41.06,0.625386002,1.55063E-05,0.6824,-0.0033,-7.42165E-05,-2.37184E-06,-2.371841872,0.391107651,-5.219347871,27.2415922,,,,,
1/31/2019,20:06:52,0.8381,0.25,14:06:52,361236,806,14.85,26.79,78026,41.06,0.611610474,1.56063E-05,0.6868,0.0011,2.57835E-05,8.24036E-07,0.824036089,0.374067372,-1.960802279,3.844745578,,,,,
1/31/2019,20:06:52,0.8381,0.25,14:06:52,361737,803,14.95,26.79,78023,41.02,0.62309008,1.55063E-05,0.6824,-0.0033,-7.42165E-05,-2.37204E-06,-2.372042553,0.388241248,-5.209103947,27.13476393,,,,,
1/31/2019,20:06:53,0.8381,0.25,14:06:53,362236,805,15,26.78,78010,41.02,0.628829884,0.000015573,0.6854,-0.0003,-7.54988E-06,-2.41335E-07,-0.241334501,0.395427023,-3.104507408,9.637966246,,,,,
1/31/2019,20:06:53,0.8381,0.25,14:06:53,362736,807,15.11,26.79,78000,41.04,0.641457451,1.56397E-05,0.6883,0.0026,5.91168E-05,1.89E-06,1.889995024,0.411467661,-1.030623211,1.062184203,,,,,
1/31/2019,20:06:54,0.8381,0.25,14:06:54,363236,806,15.4,26.78,77988,41.02,0.67474831,1.56063E-05,0.6868,0.0011,2.57835E-05,8.2441E-07,0.824410118,0.455285281,-2.247654893,5.051952516,,,,,
1/31/2019,20:06:54,0.8381,0.25,14:06:54,363737,810,15.77,26.78,77970,41.04,0.717222854,1.57397E-05,0.6927,0.0070,0.000159117,5.08884E-06,5.088835436,0.514408622,1.82354523,3.325317206,,,,,
1/31/2019,20:06:55,0.8381,0.25,14:06:55,364236,805,16,26.79,77966,41.02,0.743625949,0.000015573,0.6854,-0.0003,-7.54988E-06,-2.41479E-07,-0.241478749,0.552979551,-3.626881914,13.15427241,,,,,
1/31/2019,20:06:55,0.8381,0.25,14:06:55,364736,813,16.21,26.79,77949,41.04,0.767733122,1.58397E-05,0.6971,0.0114,0.000259117,8.28952E-06,8.289520634,0.589414147,4.794449115,22.98674231,,,,,
1/31/2019,20:06:56,0.8381,0.25,14:06:56,365236,809,16.69,26.79,77943,41.02,0.822835233,1.57063E-05,0.6912,0.0055,0.000125783,4.0243E-06,4.024304375,0.677057821,0.278562332,0.077596973,,,,,
1/31/2019,20:06:56,0.8381,0.25,14:06:56,365736,810,16.98,26.78,77927,41.02,0.856126092,1.57397E-05,0.6927,0.0070,0.000159117,5.09164E-06,5.091643447,0.732951885,1.19445463,1.426721862,,,,,
1/31/2019,20:06:57,0.8382,0.25,14:06:57,366236,803,17.03,26.79,77914,41.04,0.861865895,1.55063E-05,0.6824,-0.0033,-7.42165E-05,-2.37536E-06,-2.375360989,0.742812821,-6.29866132,39.67313442,,,,,
1/31/2019,20:06:57,0.8382,0.25,14:06:57,366736,815,17.32,26.79,77903,41.02,0.895156754,1.59063E-05,0.7000,0.0143,0.000325783,1.04284E-05,10.42843777,0.801305614,6.353690668,40.36938511,,,,,
1/31/2019,20:06:58,0.8382,0.25,14:06:58,367237,824,17.67,26.79,77894,41.04,0.935335377,1.62063E-05,0.7132,0.0275,0.000625783,2.00339E-05,20.03385288,0.874852267,15.77632518,248.8924362,,,,,
1/31/2019,20:06:58,0.8382,0.25,14:06:58,367736,802,17.76,26.79,77889,41.02,0.945667023,0.000015473,0.6810,-0.0047,-0.00010755,-3.44333E-06,-3.443326376,0.894286118,-7.747854795,60.02925393,,,,,
1/31/2019,20:06:59,0.8382,0.25,14:06:59,368236,809,17.81,26.79,77858,41.04,0.951406826,1.57063E-05,0.6912,0.0055,0.000125783,4.0287E-06,4.028697833,0.905174948,-0.301942099,0.091169031,,,,,
1/31/2019,20:06:59,0.8382,0.25,14:06:59,368736,821,17.91,26.79,77850,41.04,0.962886432,1.61063E-05,0.7088,0.0231,0.000525783,1.6842E-05,16.841963,0.927150281,12.45910005,155.229174,,,,,
1/31/2019,20:07:00,0.8382,0.25,14:07:00,369236,805,17.91,26.81,77850,41.04,0.962886432,0.000015573,0.6854,-0.0003,-7.54988E-06,-2.41855E-07,-0.241854689,0.927150281,-4.624717646,21.38801331,,,,,
1/31/2019,20:07:00,0.8382,0.25,14:07:00,369736,803,17.97,26.81,77846,41.04,0.969774196,1.55063E-05,0.6824,-0.0033,-7.42165E-05,-2.37759E-06,-2.377594441,0.940461992,-6.791791214,46.12842789,,,,,
1/31/2019,20:07:01,0.8382,0.25,14:07:01,370236,800,18,26.79,77840,41.04,0.973218078,1.54063E-05,0.6780,-0.0077,-0.000174217,-5.58124E-06,-5.581243475,0.947153428,-10.01110716,100.2222665,,,,,
1/31/2019,20:07:01,0.8382,0.25,14:07:01,370737,798,18,26.81,77848,41.04,0.973218078,1.53397E-05,0.6751,-0.0106,-0.000240883,-7.71671E-06,-7.716714497,0.947153428,-12.14657818,147.5393614,,,,,
1/31/2019,20:07:02,0.8382,0.25,14:07:02,371236,812,18.06,26.81,77837,41.02,0.980105842,1.58063E-05,0.6956,0.0099,0.000225783,7.23401E-06,7.234014866,0.960607461,2.77281737,7.688516168,,,,,
1/31/2019,20:07:02,0.8382,0.25,14:07:02,371736,800,18.21,26.79,77834,41.02,0.997325252,1.54063E-05,0.6780,-0.0077,-0.000174217,-5.58167E-06,-5.581673717,0.994657658,-10.12120575,102.4388059,,,,,
1/31/2019,20:07:03,0.8382,0.25,14:07:03,372236,807,18.38,26.81,77822,41.04,1.016840583,1.56397E-05,0.6883,0.0026,5.91168E-05,1.89444E-06,1.894444268,1.033964771,-2.733866911,7.474028286,,,,,
1/31/2019,20:07:03,0.8382,0.25,14:07:03,372737,809,18.44,26.81,77810,41.04,1.023728347,1.57063E-05,0.6912,0.0055,0.000125783,4.03145E-06,4.031451885,1.048019728,-0.62819311,0.394626583,,,,,
1/31/2019,20:07:04,0.8382,0.25,14:07:04,373236,803,18.51,26.81,77806,41.04,1.031764071,1.55063E-05,0.6824,-0.0033,-7.42165E-05,-2.37882E-06,-2.37881676,1.064537098,-7.075017873,50.0558779,,,,,
1/31/2019,20:07:04,0.8382,0.25,14:07:04,373739,808,18.71,26.81,77795,41.04,1.054723284,0.000015673,0.6898,0.0041,9.24501E-05,2.96367E-06,2.963665486,1.112441206,-1.836981678,3.374501685,,,,,
1/31/2019,20:07:05,0.8383,0.25,14:07:05,374237,803,18.79,26.79,77775,41.02,1.063906969,1.55063E-05,0.6824,-0.0033,-7.42165E-05,-2.37961E-06,-2.37960625,1.131898039,-7.222031835,52.15774382,,,,,
1/31/2019,20:07:05,0.8383,0.25,14:07:05,374736,805,18.75,26.79,77760,41.04,1.059315127,0.000015573,0.6854,-0.0003,-7.54988E-06,-2.42118E-07,-0.242118469,1.122148538,-5.063654843,25.64060037,,,,,
1/31/2019,20:07:06,0.8383,0.25,14:07:06,375236,808,18.89,26.81,77732,41.04,1.075386576,0.000015673,0.6898,0.0041,9.24501E-05,2.96607E-06,2.966067469,1.156456287,-1.928581142,3.719425219,,,,,
1/31/2019,20:07:06,0.8383,0.25,14:07:06,375736,798,18.83,26.79,77719,41.04,1.068498812,1.53397E-05,0.6751,-0.0106,-0.000240883,-7.72901E-06,-7.729007529,1.141689711,-12.59232232,158.5665815,,,,,
1/31/2019,20:07:07,0.8383,0.25,14:07:07,376237,806,18.82,26.79,77701,41.04,1.067350851,1.56063E-05,0.6868,0.0011,2.57835E-05,8.27483E-07,0.827482785,1.13923784,-4.030609707,16.24581461,,,,,
1/31/2019,20:07:07,0.8383,0.25,14:07:07,376736,808,18.82,26.81,77692,41.04,1.067350851,0.000015673,0.6898,0.0041,9.24501E-05,2.96759E-06,2.967594559,1.13923784,-1.890497933,3.573982435,,,,,
1/31/2019,20:07:08,0.8383,0.25,14:07:08,377236,812,18.87,26.81,77675,41.04,1.073090654,1.58063E-05,0.6956,0.0099,0.000225783,7.2491E-06,7.249102223,1.151523553,2.364898218,5.59274358,,,,,
1/31/2019,20:07:08,0.8383,0.25,14:07:08,377737,809,18.84,26.81,77664,41.04,1.069646773,1.57063E-05,0.6912,0.0055,0.000125783,4.03903E-06,4.039030582,1.144144218,-0.829506515,0.688081058,,,,,
1/31/2019,20:07:09,0.8383,0.25,14:07:09,378236,804,18.92,26.79,77649,41.04,1.078830458,1.55397E-05,0.6839,-0.0018,-4.08832E-05,-1.31297E-06,-1.312966092,1.163875156,-6.223281611,38.72923401,,,,,
1/31/2019,20:07:09,0.8383,0.25,14:07:09,378736,801,18.92,26.81,77642,41.04,1.078830458,1.54397E-05,0.6795,-0.0062,-0.000140883,-4.52518E-06,-4.525180266,1.163875156,-9.435495784,89.02858068,,,,,
1/31/2019,20:07:10,0.8383,0.25,14:07:10,379236,806,18.91,26.81,77623,41.01,1.077682497,1.56063E-05,0.6868,0.0011,2.57835E-05,8.2837E-07,0.828369519,1.161399564,-4.076723697,16.6196761,,,,,
1/31/2019,20:07:10,0.8383,0.25,14:07:10,379737,791,18.89,26.81,77624,41.01,1.075386576,1.51063E-05,0.6648,-0.0209,-0.000474217,-1.52354E-05,-15.23540648,1.156456287,-20.13005509,405.2191181,,,,,
1/31/2019,20:07:11,0.8383,0.25,14:07:11,380236,801,18.87,26.81,77632,41.01,1.073090654,1.54397E-05,0.6795,-0.0062,-0.000140883,-4.52576E-06,-4.525763167,1.151523553,-9.409967172,88.54748218,,,,,
1/31/2019,20:07:11,0.8383,0.25,14:07:11,380736,805,18.85,26.81,77623,41.01,1.070794733,0.000015573,0.6854,-0.0003,-7.54988E-06,-2.42562E-07,-0.242561966,1.146601361,-5.116321366,26.17674432,,,,,
1/31/2019,20:07:12,0.8383,0.25,14:07:12,381236,811,18.79,26.81,77608,41.01,1.063906969,0.000015773,0.6942,0.0085,0.00019245,6.18422E-06,6.184221994,1.131898039,1.341796409,1.800417604,,,,,
1/31/2019,20:07:12,0.8383,0.25,14:07:12,381736,804,18.73,26.81,77587,41.01,1.057019205,1.55397E-05,0.6839,-0.0018,-4.08832E-05,-1.3141E-06,-1.314102906,1.117289601,-6.125194675,37.51800981,,,,,
1/31/2019,20:07:13,0.8383,0.25,14:07:13,382236,806,18.76,26.81,77574,41.01,1.060463087,1.56063E-05,0.6868,0.0011,2.57835E-05,8.28893E-07,0.828892762,1.12458196,-3.997865914,15.98293187,,,,,
1/31/2019,20:07:13,0.8383,0.25,14:07:13,382736,800,18.63,26.81,77565,41.01,1.045539599,1.54063E-05,0.6780,-0.0077,-0.000174217,-5.6014E-06,-5.601404768,1.093153053,-10.36027351,107.3352672,,,,,
1/31/2019,20:07:14,0.8384,0.25,14:07:14,383240,800,18.64,26.81,77546,41.01,1.04668756,1.54063E-05,0.6780,-0.0077,-0.000174217,-5.60278E-06,-5.602777201,1.095554847,-10.36686825,107.4719573,,,,,
1/31/2019,20:07:14,0.8384,0.25,14:07:14,383736,812,18.57,26.81,77540,40.97,1.038651835,1.58063E-05,0.6956,0.0099,0.000225783,7.26172E-06,7.261723177,1.078797634,2.534188249,6.422110083,,,,,
1/31/2019,20:07:15,0.8384,0.25,14:07:15,384236,810,18.44,26.81,77519,40.97,1.023728347,1.57397E-05,0.6927,0.0070,0.000159117,5.11895E-06,5.11895388,1.048019728,0.459308886,0.210964652,,,,,
1/31/2019,20:07:15,0.8384,0.25,14:07:15,384737,794,18.33,26.81,77512,40.97,1.011100779,1.52063E-05,0.6692,-0.0165,-0.000374217,-1.204E-05,-12.0400254,1.022324786,-16.64222507,276.9636552,,,,,
1/31/2019,20:07:16,0.8384,0.25,14:07:16,385238,804,18.26,26.82,77509,40.97,1.003065055,1.55397E-05,0.6839,-0.0018,-4.08832E-05,-1.31547E-06,-1.315469187,1.006139504,-5.881112735,34.587487,,,,,
1/31/2019,20:07:16,0.8384,0.25,14:07:16,385737,796,18.17,26.81,77512,40.97,0.992733409,0.000015273,0.6722,-0.0135,-0.00030755,-9.8951E-06,-9.895095205,0.985519622,-14.41373803,207.755844,,,,,
1/31/2019,20:07:17,0.8384,0.25,14:07:17,386236,811,18.1,26.81,77503,40.97,0.984697685,0.000015773,0.6942,0.0085,0.00019245,6.1926E-06,6.192600293,0.96962953,1.710513586,2.925856728,,,,,
1/31/2019,20:07:17,0.8384,0.25,14:07:17,386739,806,18.08,26.81,77505,40.97,0.982401763,1.56063E-05,0.6868,0.0011,2.57835E-05,8.29631E-07,0.829630697,0.965113224,-3.642011405,13.26424707,,,,,
1/31/2019,20:07:18,0.8384,0.25,14:07:18,387236,806,18.08,26.81,77491,40.97,0.982401763,1.56063E-05,0.6868,0.0011,2.57835E-05,8.29781E-07,0.829780583,0.965113224,-3.641861518,13.26315532,,,,,
1/31/2019,20:07:18,0.8384,0.25,14:07:18,387736,809,18.07,26.81,77469,40.94,0.981253803,1.57063E-05,0.6912,0.0055,0.000125783,4.0492E-06,4.049197371,0.962859025,-0.417222428,0.174074554,,,,,
1/31/2019,20:07:19,0.8384,0.25,14:07:19,388236,808,18,26.81,77463,40.94,0.973218078,0.000015673,0.6898,0.0041,9.24501E-05,2.97637E-06,2.976367511,0.947153428,-1.45349617,2.112651116,,,,,
1/31/2019,20:07:19,0.8384,0.25,14:07:19,388737,801,18,26.81,77443,40.94,0.973218078,1.54397E-05,0.6795,-0.0062,-0.000140883,-4.53681E-06,-4.536808313,0.947153428,-8.966671994,80.40120664,,,,,
1/31/2019,20:07:20,0.8384,0.25,14:07:20,389236,807,17.98,26.81,77425,40.94,0.970922157,1.56397E-05,0.6883,0.0026,5.91168E-05,1.90416E-06,1.904158112,0.942689835,-2.515260964,6.326537715,,,,,
1/31/2019,20:07:20,0.8384,0.25,14:07:20,389736,808,17.99,26.81,77412,40.94,0.972070117,0.000015673,0.6898,0.0041,9.24501E-05,2.97833E-06,2.978328379,0.944920313,-1.446312999,2.091821291,,,,,
1/31/2019,20:07:21,0.8384,0.25,14:07:21,390237,806,18,26.81,77407,40.94,0.973218078,1.56063E-05,0.6868,0.0011,2.57835E-05,8.30681E-07,0.830681039,0.947153428,-3.599182642,12.95411569,,,,,
1/31/2019,20:07:21,0.8384,0.25,14:07:21,390736,803,17.98,26.81,77397,40.91,0.970922157,1.55063E-05,0.6824,-0.0033,-7.42165E-05,-2.39139E-06,-2.391387481,0.942689835,-6.810806556,46.38708595,,,,,
1/31/2019,20:07:22,0.8384,0.25,14:07:22,391236,805,17.96,26.81,77396,40.91,0.968626235,0.000015573,0.6854,-0.0003,-7.54988E-06,-2.43273E-07,-0.243273393,0.938236784,-4.652247863,21.64341018,,,,,
1/31/2019,20:07:22,0.8384,0.25,14:07:22,391736,808,17.85,26.81,77382,40.91,0.955998668,0.000015673,0.6898,0.0041,9.24501E-05,2.97948E-06,2.979483039,0.913933454,-1.372046104,1.88251051,,,,,
1/31/2019,20:07:23,0.8385,0.25,14:07:23,392237,804,17.66,26.81,77368,40.91,0.934187416,1.55397E-05,0.6839,-0.0018,-4.08832E-05,-1.31782E-06,-1.317822642,0.872706128,-5.570128035,31.02632633,,,,,
1/31/2019,20:07:23,0.8385,0.25,14:07:23,392740,799,17.27,26.82,77352,40.91,0.889416951,0.000015373,0.6766,-0.0091,-0.00020755,-6.69174E-06,-6.691735588,0.791062512,-10.74037118,115.3555731,,,,,
1/31/2019,20:07:24,0.8385,0.25,14:07:24,393237,804,17.05,26.81,77335,40.91,0.864161817,1.55397E-05,0.6839,-0.0018,-4.08832E-05,-1.31838E-06,-1.318384977,0.746775645,-5.252129913,27.58486862,,,,,
1/31/2019,20:07:24,0.8385,0.25,14:07:24,393738,802,17.01,26.82,77319,40.91,0.859569974,0.000015473,0.6810,-0.0047,-0.00010755,-3.46906E-06,-3.469057712,0.73886054,-7.381913437,54.49264599,,,,,
1/31/2019,20:07:25,0.8385,0.25,14:07:25,394236,815,16.96,26.81,77308,40.87,0.853830171,1.59063E-05,0.7000,0.0143,0.000325783,1.05094E-05,10.50940083,0.72902596,6.622656615,43.85958064,,,,,
1/31/2019,20:07:25,0.8385,0.25,14:07:25,394738,800,16.68,26.81,77294,40.87,0.821687273,1.54063E-05,0.6780,-0.0077,-0.000174217,-5.62104E-06,-5.621043818,0.675169974,-9.361563558,87.63887225,,,,,
1/31/2019,20:07:26,0.8385,0.25,14:07:26,395240,816,16.24,26.81,77278,40.87,0.771177004,1.59397E-05,0.7015,0.0158,0.000359117,1.15892E-05,11.58919322,0.594713972,8.078454795,65.26143188,,,,,
1/31/2019,20:07:26,0.8385,0.25,14:07:26,395742,807,16.01,26.82,77263,40.87,0.744773909,1.56397E-05,0.6883,0.0026,5.91168E-05,1.90821E-06,1.90821424,0.554688176,-1.482411228,2.197543049,,,,,
1/31/2019,20:07:27,0.8385,0.25,14:07:27,396243,799,15.93,26.82,77248,40.84,0.735590224,0.000015373,0.6766,-0.0091,-0.00020755,-6.70074E-06,-6.70074476,0.541092978,-10.04959181,100.9942955,,,,,
1/31/2019,20:07:27,0.8385,0.25,14:07:27,396745,807,15.77,26.81,77236,40.84,0.717222854,1.56397E-05,0.6883,0.0026,5.91168E-05,1.90882E-06,1.908817673,0.514408622,-1.356472532,1.840017731,,,,,
1/31/2019,20:07:28,0.8385,0.25,14:07:28,397247,794,15.59,26.81,77225,40.84,0.696559562,1.52063E-05,0.6692,-0.0165,-0.000374217,-1.20848E-05,-12.08477111,0.485195223,-15.25605987,232.7473627,,,,,
1/31/2019,20:07:28,0.8385,0.25,14:07:28,397750,801,15.34,26.82,77203,40.84,0.667860546,1.54397E-05,0.6795,-0.0062,-0.000140883,-4.55106E-06,-4.551063549,0.446037709,-7.591794744,57.63534744,,,,,
1/31/2019,20:07:29,0.8385,0.25,14:07:29,398252,809,15.21,26.82,77192,40.8,0.652937057,1.57063E-05,0.6912,0.0055,0.000125783,4.06386E-06,4.063863209,0.426326801,1.091021947,1.19032889,,,,,
1/31/2019,20:07:29,0.8385,0.25,14:07:29,398753,815,15.11,26.82,77172,40.8,0.641457451,1.59063E-05,0.7000,0.0143,0.000325783,1.05283E-05,10.52827249,0.411467661,7.607654257,57.8764033,,,,,
1/31/2019,20:07:30,0.8385,0.25,14:07:30,399255,801,15.01,26.81,77161,40.8,0.629977844,1.54397E-05,0.6795,-0.0062,-0.000140883,-4.55339E-06,-4.553388968,0.396872084,-7.421784178,55.08288038,,,,,
1/31/2019,20:07:30,0.8385,0.25,14:07:30,399757,813,14.97,26.82,77124,40.8,0.625386002,1.58397E-05,0.6971,0.0114,0.000259117,8.37903E-06,8.379032114,0.391107651,5.531526115,30.59778116,,,,,
1/31/2019,20:07:31,0.8386,0.25,14:07:31,400259,795,14.86,26.82,77115,40.77,0.612758435,1.52397E-05,0.6707,-0.0150,-0.000340883,-1.10244E-05,-11.02439052,0.375472899,-13.81445119,190.8390618,,,,,
1/31/2019,20:07:31,0.8386,0.25,14:07:31,400760,794,14.52,26.82,77108,40.77,0.573727773,1.52063E-05,0.6692,-0.0165,-0.000374217,-1.21035E-05,-12.10351145,0.329163557,-14.71601384,216.5610633,,,,,
1/31/2019,20:07:32,0.8386,0.25,14:07:32,401262,801,14.22,26.81,77097,40.77,0.539288953,1.54397E-05,0.6795,-0.0062,-0.000140883,-4.55717E-06,-4.557168842,0.290832575,-7.013002147,49.18219912,,,,,
1/31/2019,20:07:32,0.8386,0.25,14:07:32,401764,810,14.01,26.82,77075,40.77,0.51518178,1.57397E-05,0.6927,0.0070,0.000159117,5.14861E-06,5.14861388,0.265412266,2.802448928,7.853719996,,,,,
1/31/2019,20:07:33,0.8386,0.25,14:07:33,402264,799,14,26.81,77060,40.73,0.514033819,0.000015373,0.6766,-0.0091,-0.00020755,-6.71687E-06,-6.716868356,0.264230767,-9.057811005,82.0439402,,,,,
1/31/2019,20:07:33,0.8386,0.25,14:07:33,402762,797,13.98,26.82,77046,40.73,0.511737898,1.53063E-05,0.6736,-0.0121,-0.000274217,-8.87629E-06,-8.876288233,0.261875676,-11.20678628,125.5920587,,,,,
1/31/2019,20:07:34,0.8386,0.25,14:07:34,403264,808,13.82,26.82,77039,40.73,0.493370527,0.000015673,0.6898,0.0041,9.24501E-05,2.99285E-06,2.992848334,0.243414477,0.745907131,0.556377448,,,,,
1/31/2019,20:07:34,0.8386,0.25,14:07:34,403759,804,13.75,26.81,77025,40.73,0.485334803,1.55397E-05,0.6839,-0.0018,-4.08832E-05,-1.32369E-06,-1.323691038,0.235549871,-3.534076122,12.48969404,,,,,
1/31/2019,20:07:35,0.8386,0.25,14:07:35,404260,809,13.57,26.82,77031,40.73,0.464671511,1.57063E-05,0.6912,0.0055,0.000125783,4.07236E-06,4.072356958,0.215919613,1.955973319,3.825831626,,,,,
1/31/2019,20:07:35,0.8386,0.25,14:07:35,404762,798,13.39,26.82,77040,40.69,0.444008219,1.53397E-05,0.6751,-0.0106,-0.000240883,-7.79791E-06,-7.797907804,0.197143299,-9.820289996,96.4380956,,,,,
1/31/2019,20:07:36,0.8386,0.25,14:07:36,405264,803,13.28,26.82,77039,40.69,0.431380652,1.55063E-05,0.6824,-0.0033,-7.42165E-05,-2.40258E-06,-2.402580345,0.186089267,-4.367517208,19.07520657,,,,,
1/31/2019,20:07:36,0.8386,0.25,14:07:36,405739,804,13.17,26.82,77033,40.69,0.418753085,1.55397E-05,0.6839,-0.0018,-4.08832E-05,-1.3236E-06,-1.323597695,0.175354146,-3.23108923,10.43993761,,,,,
1/31/2019,20:07:37,0.8386,0.25,14:07:37,406241,794,13.17,26.82,77034,40.69,0.418753085,1.52063E-05,0.6692,-0.0165,-0.000374217,-1.21151E-05,-12.11513827,0.175354146,-14.0226298,196.6341465,,,,,
1/31/2019,20:07:37,0.8386,0.25,14:07:37,406743,804,13.04,26.82,77037,40.69,0.403829597,1.55397E-05,0.6839,-0.0018,-4.08832E-05,-1.32353E-06,-1.323528969,0.163078343,-3.163130571,10.00539501,,,,,
1/31/2019,20:07:38,0.8386,0.25,14:07:38,407244,800,13.05,26.82,77032,40.69,0.404977557,1.54063E-05,0.6780,-0.0077,-0.000174217,-5.64035E-06,-5.640350052,0.164006822,-7.485173956,56.02782915,,,,,
1/31/2019,20:07:38,0.8386,0.25,14:07:38,407746,814,13.06,26.82,77029,40.69,0.406125518,0.000015873,0.6986,0.0129,0.00029245,9.46859E-06,9.468591813,0.164937936,7.618545607,58.04223716,,,,,
1/31/2019,20:07:39,0.8386,0.25,14:07:39,408248,792,13.02,26.82,77037,40.69,0.401533675,1.51397E-05,0.6663,-0.0194,-0.000440883,-1.42729E-05,-14.27289398,0.161229293,-16.10205097,259.2760455,,,,,
1/31/2019,20:07:39,0.8386,0.25,14:07:39,408750,799,12.98,26.82,77019,40.69,0.396941833,0.000015373,0.6766,-0.0091,-0.00020755,-6.72067E-06,-6.720668033,0.157562819,-8.528935819,72.7427462,,,,,
1/31/2019,20:07:40,0.8387,0.25,14:07:40,409251,800,13,26.82,77034,40.69,0.399237754,1.54063E-05,0.6780,-0.0077,-0.000174217,-5.6402E-06,-5.640203614,0.159390784,-7.458916005,55.63542797,,,,,
1/31/2019,20:07:40,0.8387,0.25,14:07:40,409753,799,12.96,26.84,77026,40.66,0.394645912,0.000015373,0.6766,-0.0091,-0.00020755,-6.72051E-06,-6.720505318,0.155745395,-8.518328498,72.56192041,,,,,
1/31/2019,20:07:41,0.8387,0.25,14:07:41,410255,789,12.95,26.84,77024,40.66,0.393497951,1.50397E-05,0.6619,-0.0238,-0.000540883,-1.75144E-05,-17.51435824,0.154840637,-19.30695912,372.7586705,,,,,
1/31/2019,20:07:41,0.8387,0.25,14:07:41,410757,803,12.93,26.84,77040,40.66,0.39120203,1.55063E-05,0.6824,-0.0033,-7.42165E-05,-2.40271E-06,-2.402709345,0.153039028,-4.184865618,17.51310024,,,,,
1/31/2019,20:07:42,0.8387,0.25,14:07:42,411258,807,12.95,26.82,77035,40.66,0.393497951,1.56397E-05,0.6883,0.0026,5.91168E-05,1.91386E-06,1.913861969,0.154840637,0.121261091,0.014704252,,,,,
1/31/2019,20:07:42,0.8387,0.25,14:07:42,411763,799,12.97,26.82,77032,40.66,0.395793872,0.000015373,0.6766,-0.0091,-0.00020755,-6.71953E-06,-6.719533846,0.156652789,-8.522579329,72.63435842,,,,,
1/31/2019,20:07:43,0.8387,0.25,14:07:43,412263,814,12.98,26.84,77000,40.66,0.396941833,0.000015873,0.6986,0.0129,0.00029245,9.47279E-06,9.472789447,0.157562819,7.664521661,58.74489229,,,,,
1/31/2019,20:07:43,0.8387,0.25,14:07:43,412764,808,12.99,26.82,77024,40.66,0.398089793,0.000015673,0.6898,0.0041,9.24501E-05,2.99343E-06,2.993431175,0.158475484,1.179941086,1.392260967,,,,,
1/31/2019,20:07:44,0.8387,0.25,14:07:44,413236,803,13.03,26.82,77029,40.66,0.402681636,1.55063E-05,0.6824,-0.0033,-7.42165E-05,-2.40289E-06,-2.402892251,0.1621525,-4.23727155,17.95447019,,,,,
1/31/2019,20:07:44,0.8387,0.25,14:07:44,413736,800,13.03,26.84,77029,40.66,0.402681636,1.54063E-05,0.6780,-0.0077,-0.000174217,-5.64095E-06,-5.640945799,0.1621525,-7.475325098,55.88048531,,,,,
1/31/2019,20:07:45,0.8387,0.25,14:07:45,414236,803,13.02,26.84,77023,40.66,0.401533675,1.55063E-05,0.6824,-0.0033,-7.42165E-05,-2.40324E-06,-2.403239655,0.161229293,-4.232396651,17.91318141,,,,,
1/31/2019,20:07:45,0.8387,0.25,14:07:45,414736,795,13.04,26.82,77012,40.66,0.403829597,1.52397E-05,0.6707,-0.0150,-0.000340883,-1.10391E-05,-11.03913514,0.163078343,-12.87873674,165.86186,,,,,
1/31/2019,20:07:46,0.8387,0.25,14:07:46,415237,809,13.02,26.84,77029,40.66,0.401533675,1.57063E-05,0.6912,0.0055,0.000125783,4.07273E-06,4.072734218,0.161229293,2.243577222,5.033638749,,,,,
1/31/2019,20:07:46,0.8387,0.25,14:07:46,415736,809,12.99,26.84,77018,40.66,0.398089793,1.57063E-05,0.6912,0.0055,0.000125783,4.07332E-06,4.073315901,0.158475484,2.259825813,5.106812703,,,,,
1/31/2019,20:07:47,0.8387,0.25,14:07:47,416236,797,13,26.84,77008,40.66,0.399237754,1.53063E-05,0.6736,-0.0121,-0.000274217,-8.88126E-06,-8.881260388,0.159390784,-10.69997278,114.4894175,,,,,
